,4,20,100,500,1000
0,0.07436227798461914,0.24286389350891113,6.214701175689697,31.947405099868774,63.72459697723389
1,0.07453203201293945,0.2407207489013672,6.218387842178345,31.9604651927948,63.98478627204895
2,0.2898678779602051,0.2468109130859375,6.208349943161011,31.96218705177307,63.96651315689087
3,0.2897329330444336,0.46494626998901367,6.410923004150391,32.16647005081177,63.9678909778595
4,0.0833280086517334,0.2512028217315674,6.083431005477905,32.116350173950195,63.67332625389099
5,0.08253097534179688,0.24847626686096191,6.0920000076293945,32.32933497428894,63.62392497062683
6,0.08160996437072754,0.2532660961151123,6.0877721309661865,32.32920503616333,63.95431613922119
7,0.2847480773925781,0.46937012672424316,6.282279968261719,32.3167519569397,63.91210103034973
8,0.2952089309692383,0.2507283687591553,6.093982934951782,31.983494997024536,63.91391587257385
9,0.27477097511291504,0.25081801414489746,6.085668087005615,31.99521017074585,64.15584516525269
10,0.28632283210754395,0.47330188751220703,6.09070086479187,32.00017213821411,64.19178581237793
11,0.2738978862762451,0.46590185165405273,6.306728839874268,32.1718327999115,64.15270400047302
12,0.28928685188293457,0.4553389549255371,6.064441204071045,32.03715395927429,63.78226399421692
13,0.2742269039154053,0.445894718170166,6.058685064315796,32.01833701133728,63.98850083351135
14,0.2817656993865967,0.4441349506378174,6.059288024902344,32.03150391578674,63.9715621471405
15,0.2720170021057129,0.44640684127807617,6.062519073486328,32.220906019210815,63.98593497276306
16,0.29571104049682617,0.26737499237060547,6.056319952011108,32.034642934799194,63.90221118927002
17,0.29119086265563965,0.2579209804534912,6.256601095199585,32.038191080093384,64.1928780078888
18,0.2892189025878906,0.26381492614746094,6.263845920562744,32.23013520240784,64.1436779499054
19,0.28491902351379395,0.47493410110473633,6.269256114959717,32.22394323348999,64.13417720794678
20,0.287341833114624,0.24167084693908691,6.09381103515625,31.828989267349243,63.899523973464966
21,0.2869586944580078,0.24646496772766113,6.103292942047119,32.010586977005005,64.14394187927246
22,0.30844593048095703,0.45811891555786133,6.093961000442505,32.01044702529907,64.13619494438171
23,0.28176283836364746,0.4496428966522217,6.102877140045166,32.01861524581909,64.11292791366577
24,0.07683300971984863,0.26935410499572754,6.045046091079712,31.893028736114502,64.5124580860138
25,0.07958579063415527,0.27228713035583496,6.265341758728027,31.897969007492065,64.70752096176147
26,0.07734012603759766,0.27411389350891113,6.263312101364136,32.078092098236084,64.7672209739685
27,0.29599595069885254,0.4856109619140625,6.2633819580078125,32.070985078811646,64.76774716377258
28,0.29775404930114746,0.2959120273590088,6.105233907699585,32.411373138427734,63.81127572059631
29,0.30072712898254395,0.2870821952819824,6.112728118896484,32.41712474822998,63.93951106071472
30,0.29914021492004395,0.49143099784851074,6.112272262573242,32.61817812919617,63.94362187385559
31,0.2900259494781494,0.4933769702911377,6.321537733078003,32.62107491493225,63.94707918167114
32,0.09003305435180664,0.2594459056854248,6.086580991744995,31.5983669757843,63.86555099487305
33,0.08655810356140137,0.2577028274536133,6.096014976501465,31.60001301765442,64.07423329353333
34,0.08923602104187012,0.47751402854919434,6.096287965774536,31.80227518081665,64.09968900680542
35,0.08769941329956055,0.4744608402252197,6.3035972118377686,31.803785800933838,64.08159303665161
36,0.07030487060546875,0.26175403594970703,5.268778085708618,32.47608208656311,63.87266397476196
37,0.07205486297607422,0.26703810691833496,5.267793893814087,32.67073202133179,64.1803650856018
38,0.2902069091796875,0.46794700622558594,5.255451202392578,32.67558693885803,64.15113615989685
39,0.2923698425292969,0.4655880928039551,5.471865892410278,32.667113065719604,64.13288807868958
